item_category,item,ambiguity,length,resolution,finality,critical_word_index,word_index,word,surprisal
critical,1,ambiguous,short,object,nonfinal,6,0,As,16.94004249572754
critical,1,ambiguous,short,object,nonfinal,6,1,the,3.2029168605804443
critical,1,ambiguous,short,object,nonfinal,6,2,lifeguard,26.370746970176697
critical,1,ambiguous,short,object,nonfinal,6,3,watched,12.71674346923828
critical,1,ambiguous,short,object,nonfinal,6,4,the,2.26495361328125
critical,1,ambiguous,short,object,nonfinal,6,5,kids,10.63811492919922
critical,1,ambiguous,short,object,nonfinal,6,6,splashed,18.72650623321533
critical,1,ambiguous,short,object,nonfinal,6,7,each,11.221920013427734
critical,1,ambiguous,short,object,nonfinal,6,8,other,0.3585604429244995
critical,1,ambiguous,short,object,nonfinal,6,9,with,5.046438694000244
critical,1,ambiguous,short,object,nonfinal,6,10,water.,13.074599742889404
critical,1,ambiguous,long,object,nonfinal,8,0,As,16.94004249572754
critical,1,ambiguous,long,object,nonfinal,8,1,the,3.2029168605804443
critical,1,ambiguous,long,object,nonfinal,8,2,lifeguard,26.370746970176697
critical,1,ambiguous,long,object,nonfinal,8,3,watched,12.71674346923828
critical,1,ambiguous,long,object,nonfinal,8,4,the,2.26495361328125
critical,1,ambiguous,long,object,nonfinal,8,5,kids,10.63811492919922
critical,1,ambiguous,long,object,nonfinal,8,6,playing,7.578551769256592
critical,1,ambiguous,long,object,nonfinal,8,7,happily,12.535879135131836
critical,1,ambiguous,long,object,nonfinal,8,8,splashed,19.65143656730652
critical,1,ambiguous,long,object,nonfinal,8,9,each,11.135802268981934
critical,1,ambiguous,long,object,nonfinal,8,10,other,0.1192266270518302
critical,1,ambiguous,long,object,nonfinal,8,11,with,4.479715824127197
critical,1,ambiguous,long,object,nonfinal,8,12,water.,10.766851902008057
critical,1,unambiguous,short,object,nonfinal,8,0,As,16.94004249572754
critical,1,unambiguous,short,object,nonfinal,8,1,the,3.2029168605804443
critical,1,unambiguous,short,object,nonfinal,8,2,lifeguard,26.370746970176697
critical,1,unambiguous,short,object,nonfinal,8,3,watched,12.71674346923828
critical,1,unambiguous,short,object,nonfinal,8,4,the,2.26495361328125
critical,1,unambiguous,short,object,nonfinal,8,5,pool,14.052892684936523
critical,1,unambiguous,short,object,nonfinal,8,6,the,9.330320358276367
critical,1,unambiguous,short,object,nonfinal,8,7,kids,9.505902290344238
critical,1,unambiguous,short,object,nonfinal,8,8,splashed,16.794576168060303
critical,1,unambiguous,short,object,nonfinal,8,9,each,9.63111686706543
critical,1,unambiguous,short,object,nonfinal,8,10,other,0.7579784393310547
critical,1,unambiguous,short,object,nonfinal,8,11,with,5.332441806793213
critical,1,unambiguous,short,object,nonfinal,8,12,water.,9.285236120224
critical,1,unambiguous,long,object,nonfinal,10,0,As,16.94004249572754
critical,1,unambiguous,long,object,nonfinal,10,1,the,3.2029168605804443
critical,1,unambiguous,long,object,nonfinal,10,2,lifeguard,26.370746970176697
critical,1,unambiguous,long,object,nonfinal,10,3,watched,12.71674346923828
critical,1,unambiguous,long,object,nonfinal,10,4,the,2.26495361328125
critical,1,unambiguous,long,object,nonfinal,10,5,pool,14.052892684936523
critical,1,unambiguous,long,object,nonfinal,10,6,the,9.330320358276367
critical,1,unambiguous,long,object,nonfinal,10,7,kids,9.505902290344238
critical,1,unambiguous,long,object,nonfinal,10,8,playing,10.633008003234863
critical,1,unambiguous,long,object,nonfinal,10,9,happily,12.372800827026367
